899922335,899922335,0,Jones,SKYLA      ,T,224169.54,8102021,9147379938,9147379938,105,D,7,DD4    ,D4,C, , , , , , ,P30,CONS,8112006,0,        , ,27704-1539     ,132055.12,1084479,0,0,SEAA ,I, ,56.28,4212014, ,1450 NEWCASTLE RD APT B2      ,                              ,DURHAM            ,NC,0,0,0,0,L    ,     ,     ,     ,    *
899425509,899425509,0,Jones,RYAN       ,A,220795.82,8102021,6466749999,6466749999,105,D,33,DD4    ,D4,R, , , , , , ,P30,GRAD,12262006,5312009,292700,3,28209-1832     ,146749,1114754,0,0,SEAA ,I, ,10.71,10102021, ,411 BELTON ST                 ,                              ,CHARLOTTE         ,NC,0,0,0,0,W    ,     ,     ,     ,    *
899557024,899557024,0,Jones,YVONNE     ,D,214694.43,8102021,7188169901,7188169901,105,D,56,DD4    ,D4,U, , , , , , ,P30,STAU,3012010,8312009,297400,1,28562-0400     ,114156.92,879554,0,0,SEAA ,I, ,61.21,7192021, ,1022 BLUEFISH PL              ,                              ,NEW BERN          ,NC,0,0,0,0,W    ,     ,     ,     ,    *
899560774,899560774,0,Jones,PAUL       ,B,178734.93,8102021,5703870000,5703870000,105,D,62,DD4    ,D4,C, , , , , , ,P30,CONU,7172006,0,        , ,28152-8166     ,170058.62,1072658,0,0,SEAA ,I, ,599,11102021, ,116 SOUTHERN PINES DR         ,                              ,SHELBY            ,NC,0,0,0,0,G    ,     ,     ,     ,    *
